year,area_id,ind_code,region_avg_emp,region_tot_wage,region_avg_wage,region_avg_wage_all_industries,region_boundary_low,region_boundary_high,wage_cat
2009,510,71,882,20550140,23299.36054421769,33004.03500175009,26403.22800140007,39604.84200210011,Low
2009,510,72,4637,75774989,16337.150744015527,33004.03500175009,26403.22800140007,39604.84200210011,Low
2009,510,81,935,27514767,29425.270588235293,33004.03500175009,26403.22800140007,39604.84200210011,Mid
2009,510,99,NA,0,NA,33004.03500175009,26403.22800140007,39604.84200210011,NA
2009,511,00,94154,1485295101,40365.78065722115,40365.78065722115,32292.62452577692,48438.93678866538,Average
2009,511,1,1972,127775790,64806.92494929006,40365.78065722115,32292.62452577692,48438.93678866538,High
2009,511,11,647,17716551,27385.4343122102,40365.78065722115,32292.62452577692,48438.93678866538,Low
2009,511,2,2600,121147594,46590.8,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,511,21,6330,455710654,71991.65876777252,40365.78065722115,32292.62452577692,48438.93678866538,High
2009,511,22,501,35312993,70488.02395209581,40365.78065722115,32292.62452577692,48438.93678866538,High
2009,511,23,9177,479836912,52276.94802222949,40365.78065722115,32292.62452577692,48438.93678866538,High
2009,511,3,11719,458204497,39085.687515999656,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,511,31-33,3101,126720241,40874.28055465979,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,511,42,3392,169769600,50039.77476415094,40365.78065722115,32292.62452577692,48438.93678866538,High
2009,511,44-45,12168,328052426,26981.884615384617,40365.78065722115,32292.62452577692,48438.93678866538,Low
2009,511,48-49,3162,138551578,43803.01075268817,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,511,51,1129,44877409,39758.26040744021,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,511,52,2832,137045101,48407.59322033898,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,511,53,1807,65201426,36070.18705035971,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,511,54,3610,174714104,48388.69362880886,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,511,55,336,20407936,60744.666666666664,40365.78065722115,32292.62452577692,48438.93678866538,High
2009,511,56,4002,128720574,32155.99700149925,40365.78065722115,32292.62452577692,48438.93678866538,Low
2009,511,61,467,10925668,23388.976445396147,40365.78065722115,32292.62452577692,48438.93678866538,Low
2009,511,62,11185,478528958,42770.36495306213,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,511,71,1357,20082884,14816.24465733235,40365.78065722115,32292.62452577692,48438.93678866538,Low
2009,511,72,9663,156483194,16185.641726171996,40365.78065722115,32292.62452577692,48438.93678866538,Low
2009,511,81,2633,77729179,29510.622104063805,40365.78065722115,32292.62452577692,48438.93678866538,Low
2009,511,99,5,213267,42660.8,40365.78065722115,32292.62452577692,48438.93678866538,Mid
2009,512,00,83179,3154242046,37919.480397696534,37919.480397696534,30335.584318157227,45503.37647723584,Average
2009,512,1,637,30944661,48585.22448979592,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,11,346,11140763,32202.42774566474,37919.480397696534,30335.584318157227,45503.37647723584,Mid
2009,512,2,422,20361395,48248.85308056872,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,21,630,49157327,78014.03174603175,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,22,200,14814188,74079.2,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,23,8263,418648322,50657.47742950502,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,3,9356,403712728,43154.16417272339,37919.480397696534,30335.584318157227,45503.37647723584,Mid
2009,512,31-33,781,31907369,40841.23943661972,37919.480397696534,30335.584318157227,45503.37647723584,Mid
2009,512,42,944,56407547,59753.45338983051,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,44-45,9385,284403131,30305.987852956845,37919.480397696534,30335.584318157227,45503.37647723584,Low
2009,512,48-49,1249,41960274,33595.37229783827,37919.480397696534,30335.584318157227,45503.37647723584,Mid
2009,512,51,892,43233915,48479.973094170404,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,52,1564,113720115,72698.95907928389,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,53,4599,181866631,39544.86366601435,37919.480397696534,30335.584318157227,45503.37647723584,Mid
2009,512,54,3334,203663932,61090.36112777444,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,55,274,24803961,90531.62043795621,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,56,4114,129920653,31573.05007292173,37919.480397696534,30335.584318157227,45503.37647723584,Mid
2009,512,61,616,22849998,37096.344155844155,37919.480397696534,30335.584318157227,45503.37647723584,Mid
2009,512,62,4364,233249535,53447.20623281393,37919.480397696534,30335.584318157227,45503.37647723584,High
2009,512,71,7152,212227760,29666.261744966443,37919.480397696534,30335.584318157227,45503.37647723584,Low
2009,512,72,19881,482950032,24300.933152255922,37919.480397696534,30335.584318157227,45503.37647723584,Low
2009,512,81,2848,101345826,35568.29213483146,37919.480397696534,30335.584318157227,45503.37647723584,Mid
2009,512,99,NA,0,NA,37919.480397696534,30335.584318157227,45503.37647723584,NA
2009,513,00,22411,717822219,32021.874258176787,32021.874258176787,25617.499406541432,38426.249109812146,Average
2009,513,1,1290,77171363,59844.0992248062,32021.874258176787,25617.499406541432,38426.249109812146,High
2009,513,11,109,1951900,17911.853211009173,32021.874258176787,25617.499406541432,38426.249109812146,Low
2009,513,2,525,25581036,48715.58095238095,32021.874258176787,25617.499406541432,38426.249109812146,High
2009,513,21,64,2618000,40924,32021.874258176787,25617.499406541432,38426.249109812146,High
2009,513,22,132,8362575,63336,32021.874258176787,25617.499406541432,38426.249109812146,High
2009,513,23,1360,51355059,37758.57647058823,32021.874258176787,25617.499406541432,38426.249109812146,Mid
2009,513,3,3776,116223596,30768.92055084746,32021.874258176787,25617.499406541432,38426.249109812146,Mid
2009,513,31-33,836,33780323,40412.832535885165,32021.874258176787,25617.499406541432,38426.249109812146,High
2009,513,42,318,11904924,37438.52830188679,32021.874258176787,25617.499406541432,38426.249109812146,Mid
2009,513,44-45,2789,65506254,23478.251703119397,32021.874258176787,25617.499406541432,38426.249109812146,Low
2009,513,48-49,291,8875221,30498.80412371134,32021.874258176787,25617.499406541432,38426.249109812146,Mid
2009,513,51,265,8194884,30908.8,32021.874258176787,25617.499406541432,38426.249109812146,Mid
2009,513,52,547,19775557,36135.15173674589,32021.874258176787,25617.499406541432,38426.249109812146,Mid
2009,513,53,339,8662815,25556.389380530974,32021.874258176787,25617.499406541432,38426.249109812146,Low
2009,513,54,470,16638228,35403.70212765958,32021.874258176787,25617.499406541432,38426.249109812146,Mid
2009,513,55,NA,0,NA,32021.874258176787,25617.499406541432,38426.249109812146,NA
2009,513,56,327,7319426,22392.440366972478,32021.874258176787,25617.499406541432,38426.249109812146,Low
2009,513,61,56,1515369,27063.214285714286,32021.874258176787,25617.499406541432,38426.249109812146,Mid
2009,513,62,2683,79098517,29468.456205739843,32021.874258176787,25617.499406541432,38426.249109812146,Mid
2009,513,71,887,13602087,15336.482525366404,32021.874258176787,25617.499406541432,38426.249109812146,Low
2009,513,72,2531,31923522,12618.700908731727,32021.874258176787,25617.499406541432,38426.249109812146,Low
2009,513,81,407,8081306,19850.968058968057,32021.874258176787,25617.499406541432,38426.249109812146,Low
2009,513,99,NA,0,NA,32021.874258176787,25617.499406541432,38426.249109812146,NA
2009,514,00,7462,224700495,30101.853658536584,30101.853658536584,24081.482926829267,36122.2243902439,Average
2009,514,1,84,3899614,46421.76190476191,30101.853658536584,24081.482926829267,36122.2243902439,High
2009,514,11,48,1366048,28452.666666666668,30101.853658536584,24081.482926829267,36122.2243902439,Mid
2009,514,2,638,24516333,38425.71786833856,30101.853658536584,24081.482926829267,36122.2243902439,High
2009,514,21,272,16322731,60008,30101.853658536584,24081.482926829267,36122.2243902439,High
2009,514,22,23,1290045,56108,30101.853658536584,24081.482926829267,36122.2243902439,High
2009,514,23,457,16129317,35307.88621444201,30101.853658536584,24081.482926829267,36122.2243902439,Mid
2009,514,3,1726,46688138,27072.658169177288,30101.853658536584,24081.482926829267,36122.2243902439,Mid
2009,514,31-33,212,6703365,31633.905660377357,30101.853658536584,24081.482926829267,36122.2243902439,Mid
2009,514,42,114,5191690,45520.070175438595,30101.853658536584,24081.482926829267,36122.2243902439,High
2009,514,44-45,870,19096693,21928.4,30101.853658536584,24081.482926829267,36122.2243902439,Low
2009,514,48-49,118,7228474,61241.898305084746,30101.853658536584,24081.482926829267,36122.2243902439,High
2009,514,51,67,1999444,29837.13432835821,30101.853658536584,24081.482926829267,36122.2243902439,Mid
2009,514,52,205,7627066,37185.07317073171,30101.853658536584,24081.482926829267,36122.2243902439,High
2009,514,53,99,3260503,32949.09090909091,30101.853658536584,24081.482926829267,36122.2243902439,Mid
2009,514,54,118,4847446,41054.4406779661,30101.853658536584,24081.482926829267,36122.2243902439,High
2009,514,55,NA,0,NA,30101.853658536584,24081.482926829267,36122.2243902439,NA
2009,514,56,114,2487488,21840,30101.853658536584,24081.482926829267,36122.2243902439,Low
2009,514,61,17,220410,12948,30101.853658536584,24081.482926829267,36122.2243902439,Low
2009,514,62,976,30917850,31678.868852459018,30101.853658536584,24081.482926829267,36122.2243902439,Mid
2009,514,71,96,1326596,13835.25,30101.853658536584,24081.482926829267,36122.2243902439,Low
2009,514,72,765,9439263,12364.78431372549,30101.853658536584,24081.482926829267,36122.2243902439,Low
2009,514,81,191,4242447,22232.041884816754,30101.853658536584,24081.482926829267,36122.2243902439,Low
2009,514,92,NA,0,NA,30101.853658536584,24081.482926829267,36122.2243902439,NA
2009,514,99,NA,0,NA,30101.853658536584,24081.482926829267,36122.2243902439,NA
2009,515,00,40329,1306221920,32378.9090728756,32378.9090728756,25903.12725830048,38854.69088745071,Average
2009,515,1,1496,86413946,57782.32352941176,32378.9090728756,25903.12725830048,38854.69088745071,High
2009,515,11,168,3625453,21582.47619047619,32378.9090728756,25903.12725830048,38854.69088745071,Low
2009,515,2,1363,60673295,44507.34556126192,32378.9090728756,25903.12725830048,38854.69088745071,High
2009,515,21,336,18940731,56372.95238095238,32378.9090728756,25903.12725830048,38854.69088745071,High
2009,515,22,178,11088154,62281.10112359551,32378.9090728756,25903.12725830048,38854.69088745071,High
2009,515,23,2238,83121365,37141.081322609476,32378.9090728756,25903.12725830048,38854.69088745071,Mid
2009,515,3,7141,218007268,30527.043831396164,32378.9090728756,25903.12725830048,38854.69088745071,Mid
2009,515,31-33,1154,43661971,37843.83362218371,32378.9090728756,25903.12725830048,38854.69088745071,Mid
2009,515,42,517,22413437,43348.68858800774,32378.9090728756,25903.12725830048,38854.69088745071,High
2009,515,44-45,4111,94356929,22942.372172220872,32378.9090728756,25903.12725830048,38854.69088745071,Low
2009,515,48-49,456,17785955,38999.88596491228,32378.9090728756,25903.12725830048,38854.69088745071,High
2009,515,51,408,14321705,35089.93137254902,32378.9090728756,25903.12725830048,38854.69088745071,Mid
2009,515,52,829,30865360,37216.88299155609,32378.9090728756,25903.12725830048,38854.69088745071,Mid
2009,515,53,509,13567047,26659.041257367386,32378.9090728756,25903.12725830048,38854.69088745071,Mid
2009,515,54,843,34876043,41370.903914590745,32378.9090728756,25903.12725830048,38854.69088745071,High
2009,515,55,NA,0,NA,32378.9090728756,25903.12725830048,38854.69088745071,NA
2009,515,56,622,14470725,23274.4308681672,32378.9090728756,25903.12725830048,38854.69088745071,Low
2009,515,61,89,2364784,26569.078651685395,32378.9090728756,25903.12725830048,38854.69088745071,Mid
2009,515,62,3882,116762533,30068.52447192169,32378.9090728756,25903.12725830048,38854.69088745071,Mid
2009,515,71,3921,111935435,28541.501657740373,32378.9090728756,25903.12725830048,38854.69088745071,Mid
2009,515,72,5906,115797727,19609.784625804266,32378.9090728756,25903.12725830048,38854.69088745071,Low
2009,515,81,807,17023982,21095.117719950435,32378.9090728756,25903.12725830048,38854.69088745071,Low
2009,515,92,NA,0,NA,32378.9090728756,25903.12725830048,38854.69088745071,NA
2009,515,99,NA,0,NA,32378.9090728756,25903.12725830048,38854.69088745071,NA
2009,516,00,50955,1551500312,30451.56330095182,30451.56330095182,24361.250640761456,36541.875961142185,Average
2009,516,1,807,36319481,45004.163568773234,30451.56330095182,24361.250640761456,36541.875961142185,High
2009,516,11,3248,97996131,30174.264778325123,30451.56330095182,24361.250640761456,36541.875961142185,Mid
2009,516,2,2791,114434007,40995.39519885346,30451.56330095182,24361.250640761456,36541.875961142185,High
2009,516,21,845,47146884,55802.83076923077,30451.56330095182,24361.250640761456,36541.875961142185,High
2009,516,22,441,29792608,67553.65986394558,30451.56330095182,24361.250640761456,36541.875961142185,High
2009,516,23,2065,79268686,38389.321065375305,30451.56330095182,24361.250640761456,36541.875961142185,High
2009,516,3,11676,325886761,27908.408016443987,30451.56330095182,24361.250640761456,36541.875961142185,Mid
2009,516,31-33,3975,140189519,35261.66440251572,30451.56330095182,24361.250640761456,36541.875961142185,Mid
2009,516,42,2071,75223232,36321.93722839208,30451.56330095182,24361.250640761456,36541.875961142185,Mid
2009,516,44-45,5558,120704587,21718.616768621807,30451.56330095182,24361.250640761456,36541.875961142185,Low
2009,516,48-49,928,34114764,36766.46551724138,30451.56330095182,24361.250640761456,36541.875961142185,High
2009,516,51,662,21349860,32246.441087613293,30451.56330095182,24361.250640761456,36541.875961142185,Mid
2009,516,52,1631,63519193,38947.298589822196,30451.56330095182,24361.250640761456,36541.875961142185,High
2009,516,53,312,7747210,24830.166666666668,30451.56330095182,24361.250640761456,36541.875961142185,Mid
2009,516,54,986,32724287,33180.79918864097,30451.56330095182,24361.250640761456,36541.875961142185,Mid
2009,516,55,45,3445376,76577.51111111112,30451.56330095182,24361.250640761456,36541.875961142185,High
2009,516,56,863,19261551,22310.410196987254,30451.56330095182,24361.250640761456,36541.875961142185,Low
2009,516,61,NA,0,NA,30451.56330095182,24361.250640761456,36541.875961142185,NA
2009,516,62,4842,147841893,30531.592730276745,30451.56330095182,24361.250640761456,36541.875961142185,Mid
2009,516,71,298,3785298,12696.375838926175,30451.56330095182,24361.250640761456,36541.875961142185,Low
2009,516,72,3913,46663768,11918.312292358803,30451.56330095182,24361.250640761456,36541.875961142185,Low
2009,516,81,918,23507765,25617.193899782134,30451.56330095182,24361.250640761456,36541.875961142185,Mid
2009,516,99,NA,0,NA,30451.56330095182,24361.250640761456,36541.875961142185,NA
2009,517,00,1824338,4010357139,48693.7583101377,48693.7583101377,38955.00664811016,58432.509972165244,Average
2009,517,1,46540,3238716278,69595.55195530727,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,517,11,6267,180159844,28746.52433381203,48693.7583101377,38955.00664811016,58432.509972165244,Low
2009,517,2,45441,2405388052,52933.10252855351,48693.7583101377,38955.00664811016,58432.509972165244,Mid
2009,517,21,12032,1300864637,108103.3670212766,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,517,22,5438,458244130,84269.89187201177,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,517,23,102262,4920986740,48125.238778823026,48693.7583101377,38955.00664811016,58432.509972165244,Mid
2009,517,3,185547,8014673757,43189.569435237434,48693.7583101377,38955.00664811016,58432.509972165244,Mid
2009,517,31-33,117275,7069547559,60288.09188659135,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,517,42,80260,5325120114,66343.1815100922,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,517,44-45,194914,5214842640,26750.471243728003,48693.7583101377,38955.00664811016,58432.509972165244,Low
2009,517,48-49,51327,2161006678,42105.18627622889,48693.7583101377,38955.00664811016,58432.509972165244,Mid
2009,517,51,66383,5181297787,78064.35316270732,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,517,52,90379,4167852702,70582.02586884121,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,517,53,33907,1425297539,42035.921550122395,48693.7583101377,38955.00664811016,58432.509972165244,Mid
2009,517,54,154333,9108214918,79921.38640472226,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,517,55,26939,3189677252,118414.72081369019,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,517,56,117347,3925098404,33458.51101434208,48693.7583101377,38955.00664811016,58432.509972165244,Low
2009,517,61,26116,967858528,37055.57313524276,48693.7583101377,38955.00664811016,58432.509972165244,Low
2009,517,62,191965,8684689785,45254.35840908499,48693.7583101377,38955.00664811016,58432.509972165244,Mid
2009,517,71,28266,922613100,32634.893511639424,48693.7583101377,38955.00664811016,58432.509972165244,Low
2009,517,72,167458,2763626954,16498.3028102569,48693.7583101377,38955.00664811016,58432.509972165244,Low
2009,517,81,55633,1844467109,33146.352344831306,48693.7583101377,38955.00664811016,58432.509972165244,Low
2009,517,99,166,12947550,77990.60240963855,48693.7583101377,38955.00664811016,58432.509972165244,High
2009,518,00,15965,467189083,29257.470216097714,29257.470216097714,23405.976172878174,35108.964259317254,Average
2009,518,1,418,20326605,48631.44497607656,29257.470216097714,23405.976172878174,35108.964259317254,High
2009,518,11,2094,57219907,27330.469914040114,29257.470216097714,23405.976172878174,35108.964259317254,Mid
2009,518,2,1028,42250159,41113.53696498054,29257.470216097714,23405.976172878174,35108.964259317254,High
2009,518,21,60,2390464,39845,29257.470216097714,23405.976172878174,35108.964259317254,High
2009,518,22,126,9618632,76346.31746031746,29257.470216097714,23405.976172878174,35108.964259317254,High
2009,518,23,662,21786969,32897.85498489426,29257.470216097714,23405.976172878174,35108.964259317254,Mid
2009,518,3,3083,80369497,26073.252027246188,29257.470216097714,23405.976172878174,35108.964259317254,Mid
2009,518,31-33,295,7817006,26482.101694915254,29257.470216097714,23405.976172878174,35108.964259317254,Mid
2009,518,42,575,22396741,38943.65913043478,29257.470216097714,23405.976172878174,35108.964259317254,High
2009,518,44-45,1831,42627690,23283.70289459312,29257.470216097714,23405.976172878174,35108.964259317254,Low
2009,518,48-49,220,7184257,32650.8,29257.470216097714,23405.976172878174,35108.964259317254,Mid
2009,518,51,141,3873354,27454.156028368794,29257.470216097714,23405.976172878174,35108.964259317254,Mid
2009,518,52,437,17143084,39224.54004576659,29257.470216097714,23405.976172878174,35108.964259317254,High
2009,518,53,121,2973680,24592.132231404958,29257.470216097714,23405.976172878174,35108.964259317254,Mid
2009,518,54,307,11060920,36012.625407166124,29257.470216097714,23405.976172878174,35108.964259317254,High
2009,518,55,113,4366507,38636,29257.470216097714,23405.976172878174,35108.964259317254,High
2009,518,56,89,1902668,21367.325842696628,29257.470216097714,23405.976172878174,35108.964259317254,Low
2009,518,61,24,1023400,42640,29257.470216097714,23405.976172878174,35108.964259317254,High
2009,518,62,2054,70908669,34515.898734177215,29257.470216097714,23405.976172878174,35108.964259317254,Mid
2009,518,71,115,1584220,13784.97391304348,29257.470216097714,23405.976172878174,35108.964259317254,Low
2009,518,72,1415,17885940,12646.106007067137,29257.470216097714,23405.976172878174,35108.964259317254,Low
2009,518,81,317,7440666,23479.88643533123,29257.470216097714,23405.976172878174,35108.964259317254,Mid
2009,518,99,NA,0,NA,29257.470216097714,23405.976172878174,35108.964259317254,NA
2009,519,00,251538,7180709741,37750.625257416374,37750.625257416374,30200.500205933102,45300.750308899645,Average
2009,519,1,4201,245882882,58533.66817424423,37750.625257416374,30200.500205933102,45300.750308899645,High
2009,519,11,1854,50955050,27482.084142394822,37750.625257416374,30200.500205933102,45300.750308899645,Low
2009,519,2,4632,217473858,46947.613989637306,37750.625257416374,30200.500205933102,45300.750308899645,High
2009,519,21,9251,678385778,73330.42135985299,37750.625257416374,30200.500205933102,45300.750308899645,High
2009,519,22,1300,86927174,66871.76,37750.625257416374,30200.500205933102,45300.750308899645,High
2009,519,23,23367,1135793443,48602.91368168785,37750.625257416374,30200.500205933102,45300.750308899645,High
2009,519,3,35446,1374403960,38773.73266377024,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,519,31-33,6743,246938546,36624.83464333383,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,519,42,5841,298730326,51138.23865776408,37750.625257416374,30200.500205933102,45300.750308899645,High
2009,519,44-45,31543,858457163,27225.19405256317,37750.625257416374,30200.500205933102,45300.750308899645,Low
2009,519,48-49,5928,239354342,40367.98245614035,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,519,51,3141,129841833,41346.25787965616,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,519,52,6509,354823165,54515.30127515747,37750.625257416374,30200.500205933102,45300.750308899645,High
2009,519,53,7950,296435268,37285.29509433962,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,519,54,9498,497182936,52344.920193724996,37750.625257416374,30200.500205933102,45300.750308899645,High
2009,519,55,755,60954244,80738.29933774835,37750.625257416374,30200.500205933102,45300.750308899645,High
2009,519,56,10321,328014611,31777.87966282337,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,519,61,1390,43347557,31184.624460431656,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,519,62,22831,960103088,42045.66352765976,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,519,71,10155,268065397,26393.09542097489,37750.625257416374,30200.500205933102,45300.750308899645,Low
2009,519,72,38864,787217324,20256.97704816797,37750.625257416374,30200.500205933102,45300.750308899645,Low
2009,519,81,7366,233722135,31719.668205267444,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,519,99,5,213267,42660.8,37750.625257416374,30200.500205933102,45300.750308899645,Mid
2009,520,00,1168863,1856322533,51935.5237867911,51935.5237867911,41548.41902943288,62322.62854414932,Average
2009,520,1,28094,2068015961,73619.92268811846,51935.5237867911,41548.41902943288,62322.62854414932,High
2009,520,11,1671,45647495,27301.61819269898,51935.5237867911,41548.41902943288,62322.62854414932,Low
2009,520,2,34903,1943392450,55677.90757241498,51935.5237867911,41548.41902943288,62322.62854414932,Mid
2009,520,21,8311,1071778224,128945.49055468656,51935.5237867911,41548.41902943288,62322.62854414932,High
2009,520,22,3554,307951951,86658.07315700619,51935.5237867911,41548.41902943288,62322.62854414932,High
2009,520,23,66575,3335303518,50108.859782200525,51935.5237867911,41548.41902943288,62322.62854414932,Mid
2009,520,3,108516,4986948038,45957.40889822699,51935.5237867911,41548.41902943288,62322.62854414932,Mid
2009,520,31-33,62898,3843061397,61100.43816973513,51935.5237867911,41548.41902943288,62322.62854414932,Mid
2009,520,42,62335,4303340520,69029.27299270073,51935.5237867911,41548.41902943288,62322.62854414932,High
2009,520,44-45,119914,3309019497,27591.264439514987,51935.5237867911,41548.41902943288,62322.62854414932,Low
2009,520,48-49,41526,1796227700,43261.589462023796,51935.5237867911,41548.41902943288,62322.62854414932,Mid
2009,520,51,46200,3724195805,80623.99203463203,51935.5237867911,41548.41902943288,62322.62854414932,High
2009,520,52,66170,2867187328,76748.0322200393,51935.5237867911,41548.41902943288,62322.62854414932,High
2009,520,53,23904,1101574636,46081.4171686747,51935.5237867911,41548.41902943288,62322.62854414932,Mid
2009,520,54,99669,4914048695,81675.9678535954,51935.5237867911,41548.41902943288,62322.62854414932,High
2009,520,55,23436,2917888298,124516.75797917733,51935.5237867911,41548.41902943288,62322.62854414932,High
2009,520,56,78804,2704287527,34336.81138013299,51935.5237867911,41548.41902943288,62322.62854414932,Low
2009,520,61,18435,734746784,39850.250067805806,51935.5237867911,41548.41902943288,62322.62854414932,Low
2009,520,62,117124,5524192287,47182.01335336908,51935.5237867911,41548.41902943288,62322.62854414932,Mid
2009,520,71,17520,727234289,41508.8100456621,51935.5237867911,41548.41902943288,62322.62854414932,Low
2009,520,72,102437,1780394897,17372.075753877994,51935.5237867911,41548.41902943288,62322.62854414932,Low
2009,520,81,35553,1198216369,33690.80628920204,51935.5237867911,41548.41902943288,62322.62854414932,Low
2009,520,99,111,8765400,78953.33333333333,51935.5237867911,41548.41902943288,62322.62854414932,High
2009,521,00,1321772,1856322533,51991.107607060825,51991.107607060825,41592.886085648664,62389.329128472986,Average
2009,521,1,30388,2269415298,74688.56956693431,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,521,11,2026,56256108,27756.912142152025,51991.107607060825,41592.886085648664,62389.329128472986,Low
2009,521,2,34903,1943392450,55677.90757241498,51991.107607060825,41592.886085648664,62389.329128472986,Mid
2009,521,21,8796,1100667151,125118.56207366985,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,521,22,3796,326625836,86053.06849315068,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,521,23,71098,3528655523,49640.33379279305,51991.107607060825,41592.886085648664,62389.329128472986,Mid
2009,521,3,123404,5594253756,45331.33584000519,51991.107607060825,41592.886085648664,62389.329128472986,Mid
2009,521,31-33,78233,4934370106,63077.772039931995,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,521,42,67255,4657836903,69251.86189874359,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,521,44-45,135435,3725547390,27504.251899435152,51991.107607060825,41592.886085648664,62389.329128472986,Low
2009,521,48-49,42587,1836638533,43132.0982459436,51991.107607060825,41592.886085648664,62389.329128472986,Mid
2009,521,51,54980,4516100372,82156.4210985813,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,521,52,71168,3219630090,76310.08694919065,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,521,53,26053,1183277466,45415.80562699113,51991.107607060825,41592.886085648664,62389.329128472986,Mid
2009,521,54,121056,6715012008,82119.76932989691,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,521,55,24430,2999799190,122803.93860008186,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,521,56,84455,2891535233,34255.66050559469,51991.107607060825,41592.886085648664,62389.329128472986,Low
2009,521,61,20438,789719960,38635.56747235542,51991.107607060825,41592.886085648664,62389.329128472986,Low
2009,521,62,134709,6325834085,46976.01846944154,51991.107607060825,41592.886085648664,62389.329128472986,Mid
2009,521,71,20183,776580630,38474.54828320864,51991.107607060825,41592.886085648664,62389.329128472986,Low
2009,521,72,116517,2009867748,17239.62515341109,51991.107607060825,41592.886085648664,62389.329128472986,Low
2009,521,81,39890,1346221560,33736.60015041364,51991.107607060825,41592.886085648664,62389.329128472986,Low
2009,521,99,122,10196932,83569.96721311475,51991.107607060825,41592.886085648664,62389.329128472986,High
2009,522,00,1401075,1856322533,51179.26565530039,51179.26565530039,40943.41252424032,61415.118786360465,Average
2009,522,1,31001,2302292605,74271.81084481145,51179.26565530039,40943.41252424032,61415.118786360465,High
2009,522,11,5287,154250030,29174.980139965955,51179.26565530039,40943.41252424032,61415.118786360465,Low
2009,522,2,37356,2058705010,55108.59385373166,51179.26565530039,40943.41252424032,61415.118786360465,Mid
2009,522,21,11548,1273574207,110271.25943886387,51179.26565530039,40943.41252424032,61415.118786360465,High
2009,522,22,4035,343411499,85117.14399008674,51179.26565530039,40943.41252424032,61415.118786360465,High
2009,522,23,77707,3836588767,49381.07223287477,51179.26565530039,40943.41252424032,61415.118786360465,Mid
2009,522,3,134231,5960224464,44401.22451594639,51179.26565530039,40943.41252424032,61415.118786360465,Mid
2009,522,31-33,88966,5385147194,60536.846300834026,51179.26565530039,40943.41252424032,61415.118786360465,Mid
2009,522,42,70729,4843924915,68481.12389543185,51179.26565530039,40943.41252424032,61415.118786360465,High
2009,522,44-45,143144,3919005984,27375.63292907841,51179.26565530039,40943.41252424032,61415.118786360465,Low
2009,522,48-49,44470,1914740755,43062.82068810434,51179.26565530039,40943.41252424032,61415.118786360465,Mid
2009,522,51,55966,4558862749,81473.05292499017,51179.26565530039,40943.41252424032,61415.118786360465,High
2009,522,52,74653,3386498112,74983.45529315634,51179.26565530039,40943.41252424032,61415.118786360465,High
2009,522,53,26988,1212935839,44941.314065510596,51179.26565530039,40943.41252424032,61415.118786360465,Mid
2009,522,54,122923,6802960652,81588.058378009,51179.26565530039,40943.41252424032,61415.118786360465,High
